"","node","cluster"
"6321","HORVU.MOREX.r2.5HG0390370",2
"6322","HORVU.MOREX.r2.5HG0390420",2
"6323","HORVU.MOREX.r2.5HG0390480",11
"6324","HORVU.MOREX.r2.5HG0390580",2
"6325","HORVU.MOREX.r2.5HG0390750",11
"6326","HORVU.MOREX.r2.5HG0391260",2
"6327","HORVU.MOREX.r2.5HG0391810",2
"6328","HORVU.MOREX.r2.5HG0392780",8
"6329","HORVU.MOREX.r2.5HG0393350",8
"6330","HORVU.MOREX.r2.5HG0394830",2
"6331","HORVU.MOREX.r2.5HG0395160",8
"6332","HORVU.MOREX.r2.5HG0395310",2
"6333","HORVU.MOREX.r2.5HG0395410",8
"6334","HORVU.MOREX.r2.5HG0395650",2
"6335","HORVU.MOREX.r2.5HG0396210",8
"6336","HORVU.MOREX.r2.5HG0396560",8
"6337","HORVU.MOREX.r2.5HG0396730",2
"6338","HORVU.MOREX.r2.5HG0396750",8
"6339","HORVU.MOREX.r2.5HG0397320",2
"6340","HORVU.MOREX.r2.5HG0397700",19
"6341","HORVU.MOREX.r2.5HG0398040",8
"6342","HORVU.MOREX.r2.5HG0398050",13
"6343","HORVU.MOREX.r2.5HG0398100",8
"6344","HORVU.MOREX.r2.5HG0398150",8
"6345","HORVU.MOREX.r2.5HG0398270",11
"6346","HORVU.MOREX.r2.5HG0398360",13
"6347","HORVU.MOREX.r2.5HG0399780",18
"6348","HORVU.MOREX.r2.UnG0625080",13
"6349","HORVU.MOREX.r2.5HG0400000",11
"6350","HORVU.MOREX.r2.5HG0400420",11
"6351","HORVU.MOREX.r2.5HG0400720",2
"6352","HORVU.MOREX.r2.5HG0400880",8
"6353","HORVU.MOREX.r2.5HG0400910",8
"6354","HORVU.MOREX.r2.5HG0401270",8
"6355","HORVU.MOREX.r2.5HG0401660",2
"6356","HORVU.MOREX.r2.5HG0401910",2
"6357","HORVU.MOREX.r2.5HG0402000",8
"6358","HORVU.MOREX.r2.5HG0403180",8
"6359","HORVU.MOREX.r2.5HG0403550",2
"6360","HORVU.MOREX.r2.5HG0404180",8
"6361","HORVU.MOREX.r2.5HG0404500",2
"6362","HORVU.MOREX.r2.5HG0426500",2
"6363","HORVU.MOREX.r2.5HG0405380",13
"6364","HORVU.MOREX.r2.5HG0405760",8
"6365","HORVU.MOREX.r2.5HG0405880",2
"6366","HORVU.MOREX.r2.5HG0405990",7
"6367","HORVU.MOREX.r2.5HG0406140",8
"6368","HORVU.MOREX.r2.5HG0406350",8
"6369","HORVU.MOREX.r2.5HG0406430",8
"6370","HORVU.MOREX.r2.5HG0406590",2
"6371","HORVU.MOREX.r2.5HG0406800",11
"6372","HORVU.MOREX.r2.5HG0406810",15
"6373","HORVU.MOREX.r2.5HG0406840",2
"6374","HORVU.MOREX.r2.5HG0388240",11
"6375","HORVU.MOREX.r2.5HG0407020",10
"6376","HORVU.MOREX.r2.5HG0407040",11
"6377","HORVU.MOREX.r2.5HG0407260",8
"6378","HORVU.MOREX.r2.5HG0407520",8
"6379","HORVU.MOREX.r2.5HG0407870",8
"6380","HORVU.MOREX.r2.5HG0408040",13
"6381","HORVU.MOREX.r2.5HG0408180",2
"6382","HORVU.MOREX.r2.5HG0408190",8
"6383","HORVU.MOREX.r2.5HG0408240",2
"6384","HORVU.MOREX.r2.5HG0408360",8
"6385","HORVU.MOREX.r2.5HG0408750",8
"6386","HORVU.MOREX.r2.5HG0409320",13
"6387","HORVU.MOREX.r2.5HG0410240",2
"6388","HORVU.MOREX.r2.5HG0410220",2
"6389","HORVU.MOREX.r2.5HG0410380",8
"6390","HORVU.MOREX.r2.5HG0410880",15
"6391","HORVU.MOREX.r2.5HG0411200",8
"6392","HORVU.MOREX.r2.5HG0411190",8
"6393","HORVU.MOREX.r2.5HG0411160",8
"6394","HORVU.MOREX.r2.5HG0411220",15
"6395","HORVU.MOREX.r2.5HG0411550",13
"6396","HORVU.MOREX.r2.5HG0411610",15
"6397","HORVU.MOREX.r2.5HG0411600",2
"6398","HORVU.MOREX.r2.5HG0412550",2
"6399","HORVU.MOREX.r2.5HG0412560",8
"6400","HORVU.MOREX.r2.5HG0412670",2
"6401","HORVU.MOREX.r2.5HG0413020",2
"6402","HORVU.MOREX.r2.5HG0413420",8
"6403","HORVU.MOREX.r2.5HG0413930",15
"6404","HORVU.MOREX.r2.5HG0414110",8
"6405","HORVU.MOREX.r2.5HG0414190",8
"6406","HORVU.MOREX.r2.5HG0414750",2
"6407","HORVU.MOREX.r2.5HG0414910",8
"6408","HORVU.MOREX.r2.5HG0415440",8
"6409","HORVU.MOREX.r2.5HG0415480",8
"6410","HORVU.MOREX.r2.5HG0415550",8
"6411","HORVU.MOREX.r2.5HG0415630",8
"6412","HORVU.MOREX.r2.5HG0415980",8
"6413","HORVU.MOREX.r2.5HG0416100",8
"6414","HORVU.MOREX.r2.5HG0416320",8
"6415","HORVU.MOREX.r2.5HG0417440",8
"6416","HORVU.MOREX.r2.5HG0417460",8
"6417","HORVU.MOREX.r2.5HG0418710",2
"6418","HORVU.MOREX.r2.5HG0419180",8
"6419","HORVU.MOREX.r2.5HG0419200",8
"6420","HORVU.MOREX.r2.5HG0420020",15
"6421","HORVU.MOREX.r2.5HG0420460",15
"6422","HORVU.MOREX.r2.5HG0421310",8
"6423","HORVU.MOREX.r2.5HG0421390",8
"6424","HORVU.MOREX.r2.5HG0406540",8
"6425","HORVU.MOREX.r2.5HG0421640",8
"6426","HORVU.MOREX.r2.5HG0421940",8
"6427","HORVU.MOREX.r2.5HG0421990",2
"6428","HORVU.MOREX.r2.5HG0422230",8
"6429","HORVU.MOREX.r2.5HG0422750",11
"6430","HORVU.MOREX.r2.5HG0422890",2
"6431","HORVU.MOREX.r2.5HG0422900",2
"6432","HORVU.MOREX.r2.5HG0423390",11
"6433","HORVU.MOREX.r2.5HG0423510",8
"6434","HORVU.MOREX.r2.5HG0423550",2
"6435","HORVU.MOREX.r2.5HG0423720",2
"6436","HORVU.MOREX.r2.5HG0423800",8
"6437","HORVU.MOREX.r2.5HG0424000",2
"6438","HORVU.MOREX.r2.5HG0424020",11
"6439","HORVU.MOREX.r2.5HG0423920",11
"6440","HORVU.MOREX.r2.5HG0424300",2
"6441","HORVU.MOREX.r2.5HG0424280",2
"6442","HORVU.MOREX.r2.5HG0424270",13
"6443","HORVU.MOREX.r2.5HG0424740",2
"6444","HORVU.MOREX.r2.5HG0424820",13
"6445","HORVU.MOREX.r2.5HG0424790",2
"6446","HORVU.MOREX.r2.5HG0425120",2
"6447","HORVU.MOREX.r2.5HG0425200",13
"6448","HORVU.MOREX.r2.5HG0425440",2
"6449","HORVU.MOREX.r2.5HG0425630",8
"6450","HORVU.MOREX.r2.5HG0425680",13
"6451","HORVU.MOREX.r2.5HG0425730",8
"6452","HORVU.MOREX.r2.5HG0425750",8
"6453","HORVU.MOREX.r2.5HG0425960",15
"6454","HORVU.MOREX.r2.5HG0426200",15
"6455","HORVU.MOREX.r2.5HG0426310",14
"6456","HORVU.MOREX.r2.5HG0426280",13
"6457","HORVU.MOREX.r2.5HG0426530",8
"6458","HORVU.MOREX.r2.5HG0426980",8
"6459","HORVU.MOREX.r2.5HG0427070",15
"6460","HORVU.MOREX.r2.5HG0427900",8
"6461","HORVU.MOREX.r2.5HG0428640",8
"6462","HORVU.MOREX.r2.5HG0429110",8
"6463","HORVU.MOREX.r2.5HG0429450",2
"6464","HORVU.MOREX.r2.5HG0429630",8
"6465","HORVU.MOREX.r2.5HG0429830",15
"6466","HORVU.MOREX.r2.5HG0430320",11
"6467","HORVU.MOREX.r2.5HG0430310",11
"6468","HORVU.MOREX.r2.5HG0430700",2
"6469","HORVU.MOREX.r2.5HG0431220",13
"6470","HORVU.MOREX.r2.5HG0432110",8
"6471","HORVU.MOREX.r2.5HG0432260",8
"6472","HORVU.MOREX.r2.5HG0432660",13
"6473","HORVU.MOREX.r2.5HG0432930",15
"6474","HORVU.MOREX.r2.5HG0433540",2
"6475","HORVU.MOREX.r2.5HG0434130",8
"6476","HORVU.MOREX.r2.5HG0434370",2
"6477","HORVU.MOREX.r2.5HG0435810",8
"6478","HORVU.MOREX.r2.5HG0436340",2
"6479","HORVU.MOREX.r2.5HG0436910",8
"6480","HORVU.MOREX.r2.5HG0436900",8
"6481","HORVU.MOREX.r2.5HG0437140",2
"6482","HORVU.MOREX.r2.5HG0438170",8
"6483","HORVU.MOREX.r2.5HG0438250",8
"6484","HORVU.MOREX.r2.5HG0438210",2
"6485","HORVU.MOREX.r2.5HG0438540",15
"6486","HORVU.MOREX.r2.5HG0438700",2
"6487","HORVU.MOREX.r2.5HG0438710",2
"6488","HORVU.MOREX.r2.5HG0438820",8
"6489","HORVU.MOREX.r2.5HG0439020",8
"6490","HORVU.MOREX.r2.5HG0439100",13
"6491","HORVU.MOREX.r2.5HG0439310",13
"6492","HORVU.MOREX.r2.5HG0439460",8
"6493","HORVU.MOREX.r2.5HG0439490",2
"6494","HORVU.MOREX.r2.5HG0439910",2
"6495","HORVU.MOREX.r2.5HG0439930",13
"6496","HORVU.MOREX.r2.5HG0440080",8
"6497","HORVU.MOREX.r2.5HG0440170",8
"6498","HORVU.MOREX.r2.5HG0440310",8
"6499","HORVU.MOREX.r2.5HG0440590",2
"6500","HORVU.MOREX.r2.5HG0440620",2
"6501","HORVU.MOREX.r2.5HG0440780",8
"6502","HORVU.MOREX.r2.5HG0442540",2
"6503","HORVU.MOREX.r2.5HG0442950",8
"6504","HORVU.MOREX.r2.5HG0442970",8
"6505","HORVU.MOREX.r2.5HG0442980",8
"6506","HORVU.MOREX.r2.5HG0443410",2
"6507","HORVU.MOREX.r2.5HG0443740",15
"6508","HORVU.MOREX.r2.5HG0445580",8
"6509","HORVU.MOREX.r2.5HG0445590",8
"6510","HORVU.MOREX.r2.5HG0445730",8
"6511","HORVU.MOREX.r2.5HG0446080",8
"6512","HORVU.MOREX.r2.5HG0446400",8
"6513","HORVU.MOREX.r2.5HG0447780",2
"6514","HORVU.MOREX.r2.UnG0624170",8
"6515","HORVU.MOREX.r2.6HG0448690",13
"6516","HORVU.MOREX.r2.6HG0448980",2
"6517","HORVU.MOREX.r2.6HG0449830",8
"6518","HORVU.MOREX.r2.6HG0449850",8
"6519","HORVU.MOREX.r2.6HG0450400",2
"6520","HORVU.MOREX.r2.6HG0450970",8
"6521","HORVU.MOREX.r2.6HG0452070",15
"6522","HORVU.MOREX.r2.6HG0452780",8
"6523","HORVU.MOREX.r2.6HG0452860",2
"6524","HORVU.MOREX.r2.6HG0453490",8
"6525","HORVU.MOREX.r2.6HG0454150",8
"6526","HORVU.MOREX.r2.6HG0454100",8
"6527","HORVU.MOREX.r2.6HG0454520",2
"6528","HORVU.MOREX.r2.6HG0454870",2
"6529","HORVU.MOREX.r2.6HG0454930",8
"6530","HORVU.MOREX.r2.6HG0455150",15
"6531","HORVU.MOREX.r2.6HG0456130",2
"6532","HORVU.MOREX.r2.6HG0456150",8
"6533","HORVU.MOREX.r2.6HG0457650",15
"6534","HORVU.MOREX.r2.6HG0458520",8
"6535","HORVU.MOREX.r2.6HG0459230",2
"6536","HORVU.MOREX.r2.6HG0459780",8
"6537","HORVU.MOREX.r2.6HG0460800",2
"6538","HORVU.MOREX.r2.6HG0461030",8
"6539","HORVU.MOREX.r2.6HG0461430",8
"6540","HORVU.MOREX.r2.6HG0461740",2
"6541","HORVU.MOREX.r2.6HG0462000",11
"6542","HORVU.MOREX.r2.6HG0462220",13
"6543","HORVU.MOREX.r2.6HG0462840",8
"6544","HORVU.MOREX.r2.6HG0463090",2
"6545","HORVU.MOREX.r2.6HG0463250",2
"6546","HORVU.MOREX.r2.6HG0463480",13
"6547","HORVU.MOREX.r2.6HG0463490",15
"6548","HORVU.MOREX.r2.6HG0463510",8
"6549","HORVU.MOREX.r2.6HG0464060",8
"6550","HORVU.MOREX.r2.6HG0464510",2
"6551","HORVU.MOREX.r2.6HG0464540",2
"6552","HORVU.MOREX.r2.6HG0464580",8
"6553","HORVU.MOREX.r2.6HG0464620",13
"6554","HORVU.MOREX.r2.6HG0465380",8
"6555","HORVU.MOREX.r2.6HG0465770",2
"6556","HORVU.MOREX.r2.6HG0467990",15
"6557","HORVU.MOREX.r2.6HG0469220",2
"6558","HORVU.MOREX.r2.6HG0469570",8
"6559","HORVU.MOREX.r2.6HG0470070",8
"6560","HORVU.MOREX.r2.6HG0470320",13
"6561","HORVU.MOREX.r2.6HG0471220",8
"6562","HORVU.MOREX.r2.6HG0471460",8
"6563","HORVU.MOREX.r2.6HG0471470",15
"6564","HORVU.MOREX.r2.6HG0471980",15
"6565","HORVU.MOREX.r2.6HG0472100",8
"6566","HORVU.MOREX.r2.6HG0472090",18
"6567","HORVU.MOREX.r2.6HG0472370",2
"6568","HORVU.MOREX.r2.6HG0472690",2
"6569","HORVU.MOREX.r2.6HG0472920",2
"6570","HORVU.MOREX.r2.6HG0473020",8
"6571","HORVU.MOREX.r2.6HG0473250",17
"6572","HORVU.MOREX.r2.6HG0473420",8
"6573","HORVU.MOREX.r2.6HG0473830",8
"6574","HORVU.MOREX.r2.6HG0475010",2
"6575","HORVU.MOREX.r2.6HG0475110",8
"6576","HORVU.MOREX.r2.6HG0475280",2
"6577","HORVU.MOREX.r2.6HG0475350",8
"6578","HORVU.MOREX.r2.6HG0475590",8
"6579","HORVU.MOREX.r2.6HG0475760",8
"6580","HORVU.MOREX.r2.6HG0476250",8
"6581","HORVU.MOREX.r2.6HG0476330",8
"6582","HORVU.MOREX.r2.6HG0477060",2
"6583","HORVU.MOREX.r2.6HG0478730",8
"6584","HORVU.MOREX.r2.6HG0478780",8
"6585","HORVU.MOREX.r2.6HG0478990",8
"6586","HORVU.MOREX.r2.6HG0479310",8
"6587","HORVU.MOREX.r2.6HG0479390",2
"6588","HORVU.MOREX.r2.6HG0480260",8
"6589","HORVU.MOREX.r2.6HG0480620",15
"6590","HORVU.MOREX.r2.6HG0480750",8
"6591","HORVU.MOREX.r2.6HG0481070",8
"6592","HORVU.MOREX.r2.6HG0487560",8
"6593","HORVU.MOREX.r2.6HG0483210",15
"6594","HORVU.MOREX.r2.6HG0483230",15
"6595","HORVU.MOREX.r2.6HG0483290",2
"6596","HORVU.MOREX.r2.6HG0483720",2
"6597","HORVU.MOREX.r2.6HG0483850",8
"6598","HORVU.MOREX.r2.6HG0484160",2
"6599","HORVU.MOREX.r2.6HG0485120",8
"6600","HORVU.MOREX.r2.6HG0486400",8
"6601","HORVU.MOREX.r2.6HG0487260",8
"6602","HORVU.MOREX.r2.6HG0487760",8
"6603","HORVU.MOREX.r2.6HG0488170",8
"6604","HORVU.MOREX.r2.6HG0488890",2
"6605","HORVU.MOREX.r2.6HG0489030",8
"6606","HORVU.MOREX.r2.6HG0490240",8
"6607","HORVU.MOREX.r2.6HG0490640",8
"6608","HORVU.MOREX.r2.6HG0490750",2
"6609","HORVU.MOREX.r2.6HG0491090",2
"6610","HORVU.MOREX.r2.6HG0491530",8
"6611","HORVU.MOREX.r2.6HG0491710",8
"6612","HORVU.MOREX.r2.6HG0491980",8
"6613","HORVU.MOREX.r2.6HG0492080",8
"6614","HORVU.MOREX.r2.6HG0492160",15
"6615","HORVU.MOREX.r2.6HG0493190",8
"6616","HORVU.MOREX.r2.6HG0495140",8
"6617","HORVU.MOREX.r2.6HG0495330",15
"6618","HORVU.MOREX.r2.6HG0495380",8
"6619","HORVU.MOREX.r2.6HG0495370",8
"6620","HORVU.MOREX.r2.6HG0495500",2
"6621","HORVU.MOREX.r2.6HG0495570",2
"6622","HORVU.MOREX.r2.6HG0496030",8
"6623","HORVU.MOREX.r2.6HG0496060",15
"6624","HORVU.MOREX.r2.6HG0496300",8
"6625","HORVU.MOREX.r2.6HG0496320",2
"6626","HORVU.MOREX.r2.6HG0496370",2
"6627","HORVU.MOREX.r2.6HG0496410",14
"6628","HORVU.MOREX.r2.6HG0496570",2
"6629","HORVU.MOREX.r2.6HG0496920",11
"6630","HORVU.MOREX.r2.6HG0497270",8
"6631","HORVU.MOREX.r2.6HG0497280",2
"6632","HORVU.MOREX.r2.6HG0497370",13
"6633","HORVU.MOREX.r2.6HG0497360",15
"6634","HORVU.MOREX.r2.6HG0497600",8
"6635","HORVU.MOREX.r2.6HG0498710",2
"6636","HORVU.MOREX.r2.6HG0498790",2
"6637","HORVU.MOREX.r2.6HG0498830",2
"6638","HORVU.MOREX.r2.6HG0498950",8
"6639","HORVU.MOREX.r2.6HG0498980",8
"6640","HORVU.MOREX.r2.6HG0498990",11
"6641","HORVU.MOREX.r2.6HG0499340",11
"6642","HORVU.MOREX.r2.6HG0499630",8
"6643","HORVU.MOREX.r2.6HG0499610",8
"6644","HORVU.MOREX.r2.6HG0499840",11
"6645","HORVU.MOREX.r2.6HG0500310",15
"6646","HORVU.MOREX.r2.6HG0500840",2
"6647","HORVU.MOREX.r2.6HG0501180",8
"6648","HORVU.MOREX.r2.6HG0501330",8
"6649","HORVU.MOREX.r2.6HG0501410",11
"6650","HORVU.MOREX.r2.6HG0501880",2
"6651","HORVU.MOREX.r2.6HG0501920",2
"6652","HORVU.MOREX.r2.6HG0502280",2
"6653","HORVU.MOREX.r2.6HG0502330",8
"6654","HORVU.MOREX.r2.6HG0502610",8
"6655","HORVU.MOREX.r2.6HG0503070",11
"6656","HORVU.MOREX.r2.6HG0503330",8
"6657","HORVU.MOREX.r2.6HG0503580",2
"6658","HORVU.MOREX.r2.6HG0503590",8
"6659","HORVU.MOREX.r2.6HG0503690",2
"6660","HORVU.MOREX.r2.6HG0503820",13
"6661","HORVU.MOREX.r2.6HG0504420",2
"6662","HORVU.MOREX.r2.6HG0504870",15
"6663","HORVU.MOREX.r2.6HG0505060",8
"6664","HORVU.MOREX.r2.6HG0505230",1
"6665","HORVU.MOREX.r2.6HG0505260",2
"6666","HORVU.MOREX.r2.6HG0505430",8
"6667","HORVU.MOREX.r2.6HG0506450",8
"6668","HORVU.MOREX.r2.6HG0506500",8
"6669","HORVU.MOREX.r2.6HG0506490",8
"6670","HORVU.MOREX.r2.6HG0507270",2
"6671","HORVU.MOREX.r2.6HG0507330",15
"6672","HORVU.MOREX.r2.6HG0507520",2
"6673","HORVU.MOREX.r2.6HG0507700",2
"6674","HORVU.MOREX.r2.6HG0507940",11
"6675","HORVU.MOREX.r2.6HG0508120",2
"6676","HORVU.MOREX.r2.6HG0508650",8
"6677","HORVU.MOREX.r2.6HG0508800",2
"6678","HORVU.MOREX.r2.6HG0509500",2
"6679","HORVU.MOREX.r2.6HG0510150",8
"6680","HORVU.MOREX.r2.6HG0510240",8
"6681","HORVU.MOREX.r2.6HG0510620",2
"6682","HORVU.MOREX.r2.6HG0510630",8
"6683","HORVU.MOREX.r2.6HG0510740",2
"6684","HORVU.MOREX.r2.6HG0510810",2
"6685","HORVU.MOREX.r2.6HG0510820",2
"6686","HORVU.MOREX.r2.6HG0510940",8
"6687","HORVU.MOREX.r2.6HG0511200",15
"6688","HORVU.MOREX.r2.6HG0511640",2
"6689","HORVU.MOREX.r2.6HG0512060",2
"6690","HORVU.MOREX.r2.6HG0512490",8
"6691","HORVU.MOREX.r2.6HG0512580",8
"6692","HORVU.MOREX.r2.6HG0512680",8
"6693","HORVU.MOREX.r2.6HG0512760",8
"6694","HORVU.MOREX.r2.6HG0513070",8
"6695","HORVU.MOREX.r2.6HG0513490",8
"6696","HORVU.MOREX.r2.6HG0513480",2
"6697","HORVU.MOREX.r2.6HG0513790",8
"6698","HORVU.MOREX.r2.6HG0513870",2
"6699","HORVU.MOREX.r2.6HG0513930",13
"6700","HORVU.MOREX.r2.6HG0514060",8
"6701","HORVU.MOREX.r2.6HG0514050",2
"6702","HORVU.MOREX.r2.6HG0514200",8
"6703","HORVU.MOREX.r2.6HG0514270",2
"6704","HORVU.MOREX.r2.6HG0514480",8
"6705","HORVU.MOREX.r2.6HG0514650",8
"6706","HORVU.MOREX.r2.6HG0514770",8
"6707","HORVU.MOREX.r2.6HG0514730",8
"6708","HORVU.MOREX.r2.6HG0514820",8
"6709","HORVU.MOREX.r2.6HG0514840",8
"6710","HORVU.MOREX.r2.6HG0515080",11
"6711","HORVU.MOREX.r2.6HG0515510",8
"6712","HORVU.MOREX.r2.6HG0515710",2
"6713","HORVU.MOREX.r2.6HG0516030",2
"6714","HORVU.MOREX.r2.6HG0516200",13
"6715","HORVU.MOREX.r2.6HG0516350",8
"6716","HORVU.MOREX.r2.6HG0516930",11
"6717","HORVU.MOREX.r2.6HG0517380",2
"6718","HORVU.MOREX.r2.6HG0519020",2
"6719","HORVU.MOREX.r2.6HG0519290",15
"6720","HORVU.MOREX.r2.6HG0519560",8
"6721","HORVU.MOREX.r2.6HG0520440",8
"6722","HORVU.MOREX.r2.6HG0521200",8
"6723","HORVU.MOREX.r2.6HG0521320",8
"6724","HORVU.MOREX.r2.6HG0522340",15
"6725","HORVU.MOREX.r2.6HG0522630",2
"6726","HORVU.MOREX.r2.6HG0522640",2
"6727","HORVU.MOREX.r2.6HG0522830",8
"6728","HORVU.MOREX.r2.6HG0522870",2
"6729","HORVU.MOREX.r2.6HG0523470",8
"6730","HORVU.MOREX.r2.6HG0523530",2
"6731","HORVU.MOREX.r2.6HG0524020",8
"6732","HORVU.MOREX.r2.6HG0524260",2
"6733","HORVU.MOREX.r2.6HG0524250",8
"6734","HORVU.MOREX.r2.6HG0525110",19
"6735","HORVU.MOREX.r2.6HG0525010",8
"6736","HORVU.MOREX.r2.6HG0524690",2
"6737","HORVU.MOREX.r2.6HG0525510",2
"6738","HORVU.MOREX.r2.6HG0525650",13
"6739","HORVU.MOREX.r2.6HG0526260",13
"6740","HORVU.MOREX.r2.6HG0526520",11
"6741","HORVU.MOREX.r2.6HG0526670",13
"6742","HORVU.MOREX.r2.7HG0527700",15
"6743","HORVU.MOREX.r2.7HG0527260",8
"6744","HORVU.MOREX.r2.7HG0528970",13
"6745","HORVU.MOREX.r2.7HG0529250",15
"6746","HORVU.MOREX.r2.7HG0529570",2
"6747","HORVU.MOREX.r2.7HG0529630",2
"6748","HORVU.MOREX.r2.7HG0532270",8
"6749","HORVU.MOREX.r2.7HG0532570",8
"6750","HORVU.MOREX.r2.7HG0534500",2
"6751","HORVU.MOREX.r2.7HG0534520",8
"6752","HORVU.MOREX.r2.7HG0534530",6
"6753","HORVU.MOREX.r2.7HG0535160",8
"6754","HORVU.MOREX.r2.7HG0535240",2
"6755","HORVU.MOREX.r2.7HG0535260",8
"6756","HORVU.MOREX.r2.7HG0535440",2
"6757","HORVU.MOREX.r2.7HG0536050",15
"6758","HORVU.MOREX.r2.7HG0537070",8
"6759","HORVU.MOREX.r2.7HG0537280",8
"6760","HORVU.MOREX.r2.7HG0538290",15
"6761","HORVU.MOREX.r2.7HG0538410",8
"6762","HORVU.MOREX.r2.7HG0539530",2
"6763","HORVU.MOREX.r2.7HG0540180",2
"6764","HORVU.MOREX.r2.7HG0540760",8
"6765","HORVU.MOREX.r2.7HG0540990",8
"6766","HORVU.MOREX.r2.7HG0541920",2
"6767","HORVU.MOREX.r2.7HG0542740",13
"6768","HORVU.MOREX.r2.7HG0542750",2
"6769","HORVU.MOREX.r2.7HG0542800",2
"6770","HORVU.MOREX.r2.7HG0542820",2
"6771","HORVU.MOREX.r2.7HG0542830",2
"6772","HORVU.MOREX.r2.7HG0544530",8
"6773","HORVU.MOREX.r2.7HG0544720",8
"6774","HORVU.MOREX.r2.7HG0544910",11
"6775","HORVU.MOREX.r2.7HG0545610",8
"6776","HORVU.MOREX.r2.7HG0546030",13
"6777","HORVU.MOREX.r2.7HG0546220",15
"6778","HORVU.MOREX.r2.7HG0546330",11
"6779","HORVU.MOREX.r2.7HG0547330",8
"6780","HORVU.MOREX.r2.7HG0547450",8
"6781","HORVU.MOREX.r2.7HG0547640",2
"6782","HORVU.MOREX.r2.7HG0547710",11
"6783","HORVU.MOREX.r2.7HG0548070",8
"6784","HORVU.MOREX.r2.7HG0548050",13
"6785","HORVU.MOREX.r2.7HG0548450",15
"6786","HORVU.MOREX.r2.7HG0548840",8
"6787","HORVU.MOREX.r2.7HG0549400",2
"6788","HORVU.MOREX.r2.7HG0549420",8
"6789","HORVU.MOREX.r2.7HG0549650",11
"6790","HORVU.MOREX.r2.7HG0549870",15
"6791","HORVU.MOREX.r2.7HG0550320",8
"6792","HORVU.MOREX.r2.7HG0550540",2
"6793","HORVU.MOREX.r2.7HG0550590",8
"6794","HORVU.MOREX.r2.7HG0550680",8
"6795","HORVU.MOREX.r2.7HG0550690",2
"6796","HORVU.MOREX.r2.7HG0551500",15
"6797","HORVU.MOREX.r2.7HG0551730",8
"6798","HORVU.MOREX.r2.7HG0552550",13
"6799","HORVU.MOREX.r2.7HG0553090",8
"6800","HORVU.MOREX.r2.7HG0553180",8
"6801","HORVU.MOREX.r2.7HG0553370",8
"6802","HORVU.MOREX.r2.7HG0553660",15
"6803","HORVU.MOREX.r2.7HG0553750",8
"6804","HORVU.MOREX.r2.7HG0553840",11
"6805","HORVU.MOREX.r2.7HG0553980",11
"6806","HORVU.MOREX.r2.7HG0554000",8
"6807","HORVU.MOREX.r2.7HG0554020",2
"6808","HORVU.MOREX.r2.7HG0554080",8
"6809","HORVU.MOREX.r2.7HG0554110",8
"6810","HORVU.MOREX.r2.7HG0554150",15
"6811","HORVU.MOREX.r2.7HG0554380",15
"6812","HORVU.MOREX.r2.7HG0554840",2
"6813","HORVU.MOREX.r2.7HG0555270",8
"6814","HORVU.MOREX.r2.7HG0555770",2
"6815","HORVU.MOREX.r2.7HG0555870",8
"6816","HORVU.MOREX.r2.7HG0556010",8
"6817","HORVU.MOREX.r2.7HG0556150",8
"6818","HORVU.MOREX.r2.7HG0556450",2
"6819","HORVU.MOREX.r2.7HG0556520",8
"6820","HORVU.MOREX.r2.7HG0556650",8
"6821","HORVU.MOREX.r2.7HG0557350",13
"6822","HORVU.MOREX.r2.7HG0557360",2
"6823","HORVU.MOREX.r2.7HG0559690",8
"6824","HORVU.MOREX.r2.7HG0559870",2
"6825","HORVU.MOREX.r2.7HG0560380",2
"6826","HORVU.MOREX.r2.7HG0561730",2
"6827","HORVU.MOREX.r2.7HG0562490",8
"6828","HORVU.MOREX.r2.7HG0562470",8
"6829","HORVU.MOREX.r2.7HG0562310",2
"6830","HORVU.MOREX.r2.7HG0564020",2
"6831","HORVU.MOREX.r2.7HG0564150",11
"6832","HORVU.MOREX.r2.7HG0564870",8
"6833","HORVU.MOREX.r2.7HG0564940",10
"6834","HORVU.MOREX.r2.7HG0564990",8
"6835","HORVU.MOREX.r2.7HG0565030",8
"6836","HORVU.MOREX.r2.7HG0566020",8
"6837","HORVU.MOREX.r2.7HG0566170",8
"6838","HORVU.MOREX.r2.7HG0566230",2
"6839","HORVU.MOREX.r2.7HG0566270",2
"6840","HORVU.MOREX.r2.7HG0566310",2
"6841","HORVU.MOREX.r2.7HG0567320",11
"6842","HORVU.MOREX.r2.7HG0567190",11
"6843","HORVU.MOREX.r2.7HG0566860",8
"6844","HORVU.MOREX.r2.7HG0567510",8
"6845","HORVU.MOREX.r2.7HG0567850",11
"6846","HORVU.MOREX.r2.7HG0567870",8
"6847","HORVU.MOREX.r2.7HG0568900",2
"6848","HORVU.MOREX.r2.7HG0568920",13
"6849","HORVU.MOREX.r2.7HG0569480",8
"6850","HORVU.MOREX.r2.7HG0569490",8
"6851","HORVU.MOREX.r2.7HG0569500",8
"6852","HORVU.MOREX.r2.7HG0569740",8
"6853","HORVU.MOREX.r2.7HG0569970",8
"6854","HORVU.MOREX.r2.7HG0570150",8
"6855","HORVU.MOREX.r2.7HG0570530",8
"6856","HORVU.MOREX.r2.7HG0570810",2
"6857","HORVU.MOREX.r2.7HG0571730",8
"6858","HORVU.MOREX.r2.7HG0571850",2
